PainelistaID;Cidade;Estado;Sexo;Nascimento;PesquisaID;Data;CodCliente;Nome;CodJob;CodQuestao;DescQuestaoPOR;Resposta;DescOpcaoPOR
0D251ECD-28A2-4048-BD4F-1BD571B8E49F;São Pedro da Aldeia;RJ;M;08/1982;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/01/2022 17:34;22720129.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;8;Autônomo/ Free-lancer
0D251ECD-28A2-4048-BD4F-1BD571B8E49F;São Pedro da Aldeia;RJ;M;08/1982;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/01/2022 17:34;22720129.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3;R$ 1.101 a 1.999
0D251ECD-28A2-4048-BD4F-1BD571B8E49F;São Pedro da Aldeia;RJ;M;08/1982;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/01/2022 17:34;22720129.0;F60KRQX;3794;57791;Classe Social;4;C1 (23 - 28)
0D251ECD-28A2-4048-BD4F-1BD571B8E49F;São Pedro da Aldeia;RJ;M;08/1982;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/01/2022 17:34;22720129.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4;R$ 2.000 a 2.999
0D251ECD-28A2-4048-BD4F-1BD571B8E49F;São Pedro da Aldeia;RJ;M;08/1982;31821770-8E76-434D-BB14-10A6CA8B7667;07/01/2022 09:38;19452195.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
0D251ECD-28A2-4048-BD4F-1BD571B8E49F;São Pedro da Aldeia;RJ;M;08/1982;31821770-8E76-434D-BB14-10A6CA8B7667;07/01/2022 09:38;19452195.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2;
5069F673-9BAE-482A-ADEB-C9FC58FC5421;Itaboraí;RJ;F;05/2005;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/03/2022 23:11;23500234.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
5069F673-9BAE-482A-ADEB-C9FC58FC5421;Itaboraí;RJ;F;05/2005;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/03/2022 23:11;23500234.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
5069F673-9BAE-482A-ADEB-C9FC58FC5421;Itaboraí;RJ;F;05/2005;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/03/2022 23:11;23500234.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;3;Estudante
5069F673-9BAE-482A-ADEB-C9FC58FC5421;Itaboraí;RJ;F;05/2005;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/03/2022 23:11;23500234.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
5069F673-9BAE-482A-ADEB-C9FC58FC5421;Itaboraí;RJ;F;05/2005;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/03/2022 23:11;23500234.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1;Até 720,00
E380D95F-EE1C-4C01-83A0-983E8DF277CB;Ferraz de Vasconcelos;SP;M;06/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;11/03/2022 13:04;23464737.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
E380D95F-EE1C-4C01-83A0-983E8DF277CB;Ferraz de Vasconcelos;SP;M;06/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;11/03/2022 13:04;23464737.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
E380D95F-EE1C-4C01-83A0-983E8DF277CB;Ferraz de Vasconcelos;SP;M;06/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;11/03/2022 13:04;23464737.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;9;Empregado de Empresa privada
E380D95F-EE1C-4C01-83A0-983E8DF277CB;Ferraz de Vasconcelos;SP;M;06/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;11/03/2022 13:04;23464737.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;4;R$ 2.000 a 2.999
E380D95F-EE1C-4C01-83A0-983E8DF277CB;Ferraz de Vasconcelos;SP;M;06/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;11/03/2022 13:04;23464737.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
E380D95F-EE1C-4C01-83A0-983E8DF277CB;Ferraz de Vasconcelos;SP;M;06/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;11/03/2022 13:04;23464737.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;99;RECUSA
E380D95F-EE1C-4C01-83A0-983E8DF277CB;Ferraz de Vasconcelos;SP;M;06/2001;31821770-8E76-434D-BB14-10A6CA8B7667;11/03/2022 13:01;20221145.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
E380D95F-EE1C-4C01-83A0-983E8DF277CB;Ferraz de Vasconcelos;SP;M;06/2001;31821770-8E76-434D-BB14-10A6CA8B7667;11/03/2022 13:01;20221145.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|5|6;
D25E25A6-CD03-4051-B942-2CAF35583B81;Fortaleza;CE;F;06/1982;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/07/2022 08:02;24586891.0;F60KRQX;3794;57625;Qual seu estado civil? ;2;Casada (o) / Morando Junto
D25E25A6-CD03-4051-B942-2CAF35583B81;Fortaleza;CE;F;06/1982;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/07/2022 08:02;24586891.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
D25E25A6-CD03-4051-B942-2CAF35583B81;Fortaleza;CE;F;06/1982;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/07/2022 08:02;24586891.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;9;Empregado de Empresa privada
D25E25A6-CD03-4051-B942-2CAF35583B81;Fortaleza;CE;F;06/1982;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/07/2022 08:02;24586891.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;5;R$ 3.000 a 3.999
D25E25A6-CD03-4051-B942-2CAF35583B81;Fortaleza;CE;F;06/1982;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/07/2022 08:02;24586891.0;F60KRQX;3794;57791;Classe Social;4;C1 (23 - 28)
D25E25A6-CD03-4051-B942-2CAF35583B81;Fortaleza;CE;F;06/1982;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/07/2022 08:02;24586891.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;5;R$ 3.000 a 3.999
D25E25A6-CD03-4051-B942-2CAF35583B81;Fortaleza;CE;F;06/1982;31821770-8E76-434D-BB14-10A6CA8B7667;14/07/2022 08:15;21625958.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
D25E25A6-CD03-4051-B942-2CAF35583B81;Fortaleza;CE;F;06/1982;31821770-8E76-434D-BB14-10A6CA8B7667;14/07/2022 08:15;21625958.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6;
B7FF8E09-1A39-4632-95A9-12A9372936B8;Ponta Grossa;PR;F;10/2002;D8811E98-FE36-4575-99E5-68BE7D31F6FB;11/03/2022 22:34;23485748.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
B7FF8E09-1A39-4632-95A9-12A9372936B8;Ponta Grossa;PR;F;10/2002;D8811E98-FE36-4575-99E5-68BE7D31F6FB;11/03/2022 22:34;23485748.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
B7FF8E09-1A39-4632-95A9-12A9372936B8;Ponta Grossa;PR;F;10/2002;D8811E98-FE36-4575-99E5-68BE7D31F6FB;11/03/2022 22:34;23485748.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;8;Autônomo/ Free-lancer
B7FF8E09-1A39-4632-95A9-12A9372936B8;Ponta Grossa;PR;F;10/2002;D8811E98-FE36-4575-99E5-68BE7D31F6FB;11/03/2022 22:34;23485748.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3;R$ 1.101 a 1.999
B7FF8E09-1A39-4632-95A9-12A9372936B8;Ponta Grossa;PR;F;10/2002;D8811E98-FE36-4575-99E5-68BE7D31F6FB;11/03/2022 22:34;23485748.0;F60KRQX;3794;57791;Classe Social;6;D - E (0 - 16)
B7FF8E09-1A39-4632-95A9-12A9372936B8;Ponta Grossa;PR;F;10/2002;D8811E98-FE36-4575-99E5-68BE7D31F6FB;11/03/2022 22:34;23485748.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3;R$ 1.101 a 1.999
B7FF8E09-1A39-4632-95A9-12A9372936B8;Ponta Grossa;PR;F;10/2002;31821770-8E76-434D-BB14-10A6CA8B7667;11/03/2022 22:31;20225040.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
B7FF8E09-1A39-4632-95A9-12A9372936B8;Ponta Grossa;PR;F;10/2002;31821770-8E76-434D-BB14-10A6CA8B7667;11/03/2022 22:31;20225040.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6;
801D200D-40CF-4EE3-A6EF-00675779F545;Franco da Rocha;SP;F;04/1986;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 16:43;24584294.0;F60KRQX;3794;57625;Qual seu estado civil? ;2;Casada (o) / Morando Junto
801D200D-40CF-4EE3-A6EF-00675779F545;Franco da Rocha;SP;F;04/1986;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 16:43;24584294.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
801D200D-40CF-4EE3-A6EF-00675779F545;Franco da Rocha;SP;F;04/1986;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 16:43;24584294.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;8;Autônomo/ Free-lancer
801D200D-40CF-4EE3-A6EF-00675779F545;Franco da Rocha;SP;F;04/1986;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 16:43;24584294.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2;R$ 721 a 1.100
801D200D-40CF-4EE3-A6EF-00675779F545;Franco da Rocha;SP;F;04/1986;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 16:43;24584294.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
801D200D-40CF-4EE3-A6EF-00675779F545;Franco da Rocha;SP;F;04/1986;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 16:43;24584294.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3;R$ 1.101 a 1.999
801D200D-40CF-4EE3-A6EF-00675779F545;Franco da Rocha;SP;F;04/1986;31821770-8E76-434D-BB14-10A6CA8B7667;13/07/2022 16:51;21625135.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
801D200D-40CF-4EE3-A6EF-00675779F545;Franco da Rocha;SP;F;04/1986;31821770-8E76-434D-BB14-10A6CA8B7667;13/07/2022 16:51;21625135.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|3|4;
498C2DD9-E4A0-4233-9C6F-DBA792F56717;São Gonçalo;RJ;F;08/1988;D8811E98-FE36-4575-99E5-68BE7D31F6FB;16/03/2022 23:52;23513569.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
498C2DD9-E4A0-4233-9C6F-DBA792F56717;São Gonçalo;RJ;F;08/1988;D8811E98-FE36-4575-99E5-68BE7D31F6FB;16/03/2022 23:52;23513569.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
498C2DD9-E4A0-4233-9C6F-DBA792F56717;São Gonçalo;RJ;F;08/1988;D8811E98-FE36-4575-99E5-68BE7D31F6FB;16/03/2022 23:52;23513569.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;8;Autônomo/ Free-lancer
498C2DD9-E4A0-4233-9C6F-DBA792F56717;São Gonçalo;RJ;F;08/1988;D8811E98-FE36-4575-99E5-68BE7D31F6FB;16/03/2022 23:52;23513569.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1;Até 720,00
498C2DD9-E4A0-4233-9C6F-DBA792F56717;São Gonçalo;RJ;F;08/1988;D8811E98-FE36-4575-99E5-68BE7D31F6FB;16/03/2022 23:52;23513569.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
498C2DD9-E4A0-4233-9C6F-DBA792F56717;São Gonçalo;RJ;F;08/1988;D8811E98-FE36-4575-99E5-68BE7D31F6FB;16/03/2022 23:52;23513569.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1;Até 720,00
498C2DD9-E4A0-4233-9C6F-DBA792F56717;São Gonçalo;RJ;F;08/1988;31821770-8E76-434D-BB14-10A6CA8B7667;16/03/2022 23:49;20249282.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
498C2DD9-E4A0-4233-9C6F-DBA792F56717;São Gonçalo;RJ;F;08/1988;31821770-8E76-434D-BB14-10A6CA8B7667;16/03/2022 23:49;20249282.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;2;Pagar contas 
DAFC86D0-DF60-4ABD-B8B0-D4BF7B91AD22;Ouroeste;SP;F;07/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;05/04/2022 13:36;23838516.0;F60KRQX;3794;57625;Qual seu estado civil? ;2;Casada (o) / Morando Junto
DAFC86D0-DF60-4ABD-B8B0-D4BF7B91AD22;Ouroeste;SP;F;07/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;05/04/2022 13:36;23838516.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
DAFC86D0-DF60-4ABD-B8B0-D4BF7B91AD22;Ouroeste;SP;F;07/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;05/04/2022 13:36;23838516.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;1;Dependente da família
DAFC86D0-DF60-4ABD-B8B0-D4BF7B91AD22;Ouroeste;SP;F;07/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;05/04/2022 13:36;23838516.0;F60KRQX;3794;57791;Classe Social;4;C1 (23 - 28)
DAFC86D0-DF60-4ABD-B8B0-D4BF7B91AD22;Ouroeste;SP;F;07/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;05/04/2022 13:36;23838516.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1;Até 720,00
870DDF00-8A04-40FA-9CBC-7D487F3C4263;São Luís;MA;F;06/1998;D8811E98-FE36-4575-99E5-68BE7D31F6FB;08/03/2022 13:29;23434839.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
870DDF00-8A04-40FA-9CBC-7D487F3C4263;São Luís;MA;F;06/1998;D8811E98-FE36-4575-99E5-68BE7D31F6FB;08/03/2022 13:29;23434839.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
870DDF00-8A04-40FA-9CBC-7D487F3C4263;São Luís;MA;F;06/1998;D8811E98-FE36-4575-99E5-68BE7D31F6FB;08/03/2022 13:29;23434839.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;2;Cuida da casa / É dono(a) de casa
870DDF00-8A04-40FA-9CBC-7D487F3C4263;São Luís;MA;F;06/1998;D8811E98-FE36-4575-99E5-68BE7D31F6FB;08/03/2022 13:29;23434839.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
870DDF00-8A04-40FA-9CBC-7D487F3C4263;São Luís;MA;F;06/1998;D8811E98-FE36-4575-99E5-68BE7D31F6FB;08/03/2022 13:29;23434839.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1;Até 720,00
838D2CC9-B571-4BA9-AF03-6ED3250F8E2F;Santa Teresa;ES;F;10/1986;31821770-8E76-434D-BB14-10A6CA8B7667;11/03/2022 17:57;20223399.0;98DZK9M;4037;122498;Você tem PIX? ;2;Não tenho, mas quero ter 
870DDF00-8A04-40FA-9CBC-7D487F3C4263;São Luís;MA;F;06/1998;31821770-8E76-434D-BB14-10A6CA8B7667;08/03/2022 13:35;20175818.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
870DDF00-8A04-40FA-9CBC-7D487F3C4263;São Luís;MA;F;06/1998;31821770-8E76-434D-BB14-10A6CA8B7667;08/03/2022 13:35;20175818.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5;
EF48DB41-4D83-4B5C-85CB-62314F80292F;São Paulo;SP;F;07/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 22:30;23507825.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
EF48DB41-4D83-4B5C-85CB-62314F80292F;São Paulo;SP;F;07/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 22:30;23507825.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
EF48DB41-4D83-4B5C-85CB-62314F80292F;São Paulo;SP;F;07/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 22:30;23507825.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;9;Empregado de Empresa privada
EF48DB41-4D83-4B5C-85CB-62314F80292F;São Paulo;SP;F;07/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 22:30;23507825.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3;R$ 1.101 a 1.999
EF48DB41-4D83-4B5C-85CB-62314F80292F;São Paulo;SP;F;07/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 22:30;23507825.0;F60KRQX;3794;57791;Classe Social;4;C1 (23 - 28)
EF48DB41-4D83-4B5C-85CB-62314F80292F;São Paulo;SP;F;07/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 22:30;23507825.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;5;R$ 3.000 a 3.999
EF48DB41-4D83-4B5C-85CB-62314F80292F;São Paulo;SP;F;07/2003;31821770-8E76-434D-BB14-10A6CA8B7667;15/03/2022 22:39;20245112.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
EF48DB41-4D83-4B5C-85CB-62314F80292F;São Paulo;SP;F;07/2003;31821770-8E76-434D-BB14-10A6CA8B7667;15/03/2022 22:39;20245112.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3;
872B5FDD-D03A-4F12-A278-3340CEFCCA61;Santa Maria;RS;M;05/1979;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/02/2022 22:04;23409771.0;F60KRQX;3794;57625;Qual seu estado civil? ;2;Casada (o) / Morando Junto
872B5FDD-D03A-4F12-A278-3340CEFCCA61;Santa Maria;RS;M;05/1979;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/02/2022 22:04;23409771.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
872B5FDD-D03A-4F12-A278-3340CEFCCA61;Santa Maria;RS;M;05/1979;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/02/2022 22:04;23409771.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;6;Empresário/ Sócio/ Dono de empresa
872B5FDD-D03A-4F12-A278-3340CEFCCA61;Santa Maria;RS;M;05/1979;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/02/2022 22:04;23409771.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;10;R$ 15.000 a 20.000
872B5FDD-D03A-4F12-A278-3340CEFCCA61;Santa Maria;RS;M;05/1979;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/02/2022 22:04;23409771.0;F60KRQX;3794;57791;Classe Social;1;A1 (45-100)
872B5FDD-D03A-4F12-A278-3340CEFCCA61;Santa Maria;RS;M;05/1979;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/02/2022 22:04;23409771.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;11;Acima de 20.000
3AC413FF-2D6A-4CDC-BA62-71B17216C7A8;Campina Grande;PB;F;06/2002;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/03/2022 20:34;23492445.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
3AC413FF-2D6A-4CDC-BA62-71B17216C7A8;Campina Grande;PB;F;06/2002;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/03/2022 20:34;23492445.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
3AC413FF-2D6A-4CDC-BA62-71B17216C7A8;Campina Grande;PB;F;06/2002;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/03/2022 20:34;23492445.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;3;Estudante
3AC413FF-2D6A-4CDC-BA62-71B17216C7A8;Campina Grande;PB;F;06/2002;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/03/2022 20:34;23492445.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
3AC413FF-2D6A-4CDC-BA62-71B17216C7A8;Campina Grande;PB;F;06/2002;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/03/2022 20:34;23492445.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3;R$ 1.101 a 1.999
3AC413FF-2D6A-4CDC-BA62-71B17216C7A8;Campina Grande;PB;F;06/2002;31821770-8E76-434D-BB14-10A6CA8B7667;13/03/2022 20:40;20231557.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
3AC413FF-2D6A-4CDC-BA62-71B17216C7A8;Campina Grande;PB;F;06/2002;31821770-8E76-434D-BB14-10A6CA8B7667;13/03/2022 20:40;20231557.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;7;Outros (Especificar)
9FC577D6-AA68-41A0-8558-6A66D8CEA829;Breves;PA;F;05/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;03/04/2022 19:20;23814754.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
9FC577D6-AA68-41A0-8558-6A66D8CEA829;Breves;PA;F;05/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;03/04/2022 19:20;23814754.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
9FC577D6-AA68-41A0-8558-6A66D8CEA829;Breves;PA;F;05/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;03/04/2022 19:20;23814754.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;8;Autônomo/ Free-lancer
9FC577D6-AA68-41A0-8558-6A66D8CEA829;Breves;PA;F;05/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;03/04/2022 19:20;23814754.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1;Até 720,00
9FC577D6-AA68-41A0-8558-6A66D8CEA829;Breves;PA;F;05/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;03/04/2022 19:20;23814754.0;F60KRQX;3794;57791;Classe Social;6;D - E (0 - 16)
9FC577D6-AA68-41A0-8558-6A66D8CEA829;Breves;PA;F;05/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;03/04/2022 19:20;23814754.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2;R$ 721 a 1.100
9FC577D6-AA68-41A0-8558-6A66D8CEA829;Breves;PA;F;05/1999;31821770-8E76-434D-BB14-10A6CA8B7667;03/04/2022 19:04;20340987.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
9FC577D6-AA68-41A0-8558-6A66D8CEA829;Breves;PA;F;05/1999;31821770-8E76-434D-BB14-10A6CA8B7667;03/04/2022 19:04;20340987.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1;Transferir $$ para amigos e familiares 
6B0135C9-879A-4529-87B7-575D78E58D45;Carapicuíba;SP;F;03/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 16:23;23505579.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
6B0135C9-879A-4529-87B7-575D78E58D45;Carapicuíba;SP;F;03/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 16:23;23505579.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
6B0135C9-879A-4529-87B7-575D78E58D45;Carapicuíba;SP;F;03/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 16:23;23505579.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;4;Desempregado
6B0135C9-879A-4529-87B7-575D78E58D45;Carapicuíba;SP;F;03/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 16:23;23505579.0;F60KRQX;3794;57791;Classe Social;6;D - E (0 - 16)
6B0135C9-879A-4529-87B7-575D78E58D45;Carapicuíba;SP;F;03/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 16:23;23505579.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;99;RECUSA
6B0135C9-879A-4529-87B7-575D78E58D45;Carapicuíba;SP;F;03/1999;31821770-8E76-434D-BB14-10A6CA8B7667;15/03/2022 16:29;20243267.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
6B0135C9-879A-4529-87B7-575D78E58D45;Carapicuíba;SP;F;03/1999;31821770-8E76-434D-BB14-10A6CA8B7667;15/03/2022 16:29;20243267.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5;
